data,hour,NO2
2023-02-04,13,117.65885534293393
2023-02-04,14,110.65885534293393
2023-02-04,15,107.65885534293393
2023-02-04,16,108.65885534293393
2023-02-04,17,105.65885534293393
2023-02-04,18,132.65885534293392
2023-02-04,19,108.65885534293393
2023-02-04,20,90.65885534293393
2023-02-04,21,89.65885534293393
2023-02-04,22,134.65885534293392
2023-02-04,23,113.65885534293393
2023-02-04,24,108.65885534293393
2023-02-05,1,115.396577219643
2023-02-05,2,123.396577219643
2023-02-05,3,120.396577219643
2023-02-05,4,112.396577219643
2023-02-05,5,90.396577219643
2023-02-05,6,64.396577219643
2023-02-05,7,65.396577219643
2023-02-05,8,72.396577219643
2023-02-05,9,86.396577219643
2023-02-05,10,89.396577219643
2023-02-05,11,83.396577219643
2023-02-05,12,85.396577219643
2023-02-05,13,81.396577219643
2023-02-05,14,91.396577219643
2023-02-05,15,80.396577219643
2023-02-05,16,72.396577219643
2023-02-05,17,71.396577219643
2023-02-05,18,77.396577219643
2023-02-05,19,86.396577219643
2023-02-05,20,88.396577219643
2023-02-05,21,92.396577219643
2023-02-05,22,107.396577219643
2023-02-05,23,88.396577219643
2023-02-05,24,93.396577219643
2023-02-06,1,82.1580775540162
2023-02-06,2,82.1580775540162
2023-02-06,3,71.1580775540162
2023-02-06,4,61.1580775540162
2023-02-06,5,63.1580775540162
2023-02-06,6,56.1580775540162
2023-02-06,7,65.1580775540162
2023-02-06,8,81.1580775540162
2023-02-06,9,91.1580775540162
2023-02-06,10,78.1580775540162
2023-02-06,11,58.1580775540162
2023-02-06,12,58.1580775540162
2023-02-06,13,57.1580775540162
2023-02-06,14,55.1580775540162
2023-02-06,15,54.1580775540162
2023-02-06,16,53.1580775540162
2023-02-06,17,55.1580775540162
2023-02-06,18,55.1580775540162
2023-02-06,19,58.1580775540162
2023-02-06,20,61.1580775540162
2023-02-06,21,59.1580775540162
2023-02-06,22,58.1580775540162
2023-02-06,23,54.1580775540162
2023-02-06,24,49.1580775540162
2023-02-07,1,38.03311552652098
2023-02-07,2,39.03311552652098
2023-02-07,3,36.03311552652098
2023-02-07,4,36.03311552652098
2023-02-07,5,37.03311552652098
2023-02-07,6,38.03311552652098
2023-02-07,7,44.03311552652098
2023-02-07,8,47.03311552652098
2023-02-07,9,53.03311552652098
2023-02-07,10,56.03311552652098
2023-02-07,11,51.03311552652098
2023-02-07,12,50.03311552652098
2023-02-07,13,50.03311552652098
2023-02-07,14,54.03311552652098
2023-02-07,15,53.03311552652098
2023-02-07,16,46.03311552652098
2023-02-07,17,47.03311552652098
2023-02-07,18,50.03311552652098
2023-02-07,19,47.03311552652098
2023-02-07,20,44.03311552652098
2023-02-07,21,45.03311552652098
2023-02-07,22,46.03311552652098
2023-02-07,23,41.03311552652098
2023-02-07,24,40.03311552652098
2023-02-08,1,47.288295249053625
2023-02-08,2,45.288295249053625
2023-02-08,3,44.288295249053625
2023-02-08,4,46.288295249053625
2023-02-08,5,46.288295249053625
2023-02-08,6,46.288295249053625
2023-02-08,7,52.28829524905362
2023-02-08,8,63.28829524905362
2023-02-08,9,72.28829524905362
2023-02-08,10,72.28829524905362
2023-02-08,11,67.28829524905362
2023-02-08,12,61.28829524905362
2023-02-08,13,56.28829524905362
2023-02-08,14,58.28829524905362
2023-02-08,15,58.28829524905362
2023-02-08,16,57.28829524905362
2023-02-08,17,62.28829524905362
2023-02-08,18,64.28829524905362
2023-02-08,19,69.28829524905362
2023-02-08,20,65.28829524905362
2023-02-08,21,60.28829524905362
2023-02-08,22,59.28829524905362
2023-02-08,23,59.28829524905362
2023-02-08,24,60.28829524905362
2023-02-09,1,45.316869174951854
2023-02-09,2,36.316869174951854
2023-02-09,3,35.316869174951854
2023-02-09,4,35.316869174951854
2023-02-09,5,40.316869174951854
2023-02-09,6,40.316869174951854
2023-02-09,7,51.31686917495186
2023-02-09,8,68.31686917495186
2023-02-09,9,84.31686917495186
2023-02-09,10,74.31686917495186
2023-02-09,11,61.31686917495186
2023-02-09,12,49.316869174951854
2023-02-09,13,45.316869174951854
2023-02-09,14,47.316869174951854
2023-02-09,15,44.316869174951854
2023-02-09,16,49.316869174951854
2023-02-09,17,53.31686917495186
2023-02-09,18,55.31686917495186
2023-02-09,19,65.31686917495186
2023-02-09,20,61.31686917495186
2023-02-09,21,54.31686917495186
2023-02-09,22,53.31686917495186
2023-02-09,23,68.31686917495186
2023-02-09,24,74.31686917495186
2023-02-10,1,74.78761408789866
2023-02-10,2,65.78761408789866
2023-02-10,3,62.78761408789866
2023-02-10,4,56.78761408789866
2023-02-10,5,63.78761408789866
2023-02-10,6,70.78761408789866
2023-02-10,7,87.78761408789866
2023-02-10,8,105.78761408789866
2023-02-10,9,97.78761408789866
2023-02-10,10,79.78761408789866
2023-02-10,11,76.78761408789866
2023-02-10,12,69.78761408789866
2023-02-10,13,66.78761408789866
2023-02-10,14,77.78761408789866
2023-02-10,15,95.78761408789866
2023-02-10,16,77.78761408789866
2023-02-10,17,66.78761408789866
2023-02-10,18,67.78761408789866
2023-02-10,19,83.78761408789866
2023-02-10,20,96.78761408789866
2023-02-10,21,88.78761408789866
2023-02-10,22,86.78761408789866
2023-02-10,23,90.78761408789866
2023-02-10,24,96.78761408789866
2023-02-11,1,110.52433828569296
2023-02-11,2,90.52433828569296
2023-02-11,3,100.52433828569296
2023-02-11,4,100.52433828569296
2023-02-11,5,88.52433828569296
2023-02-11,6,107.52433828569296
2023-02-11,7,102.52433828569296
2023-02-11,8,104.52433828569296
2023-02-11,9,115.52433828569296
2023-02-11,10,86.52433828569296
2023-02-11,11,67.52433828569296
2023-02-11,12,76.52433828569296
2023-02-11,13,75.52433828569296
2023-02-11,14,73.52433828569296
2023-02-11,15,78.52433828569296
2023-02-11,16,90.52433828569296
2023-02-11,17,79.52433828569296
2023-02-11,18,72.52433828569296
2023-02-11,19,84.52433828569296
2023-02-11,20,79.52433828569296
2023-02-11,21,105.52433828569296
2023-02-11,22,147.52433828569295
2023-02-11,23,135.52433828569295
2023-02-11,24,110.52433828569296
2023-02-12,1,106.36809473502309
2023-02-12,2,96.36809473502309
2023-02-12,3,98.36809473502309
2023-02-12,4,94.36809473502309
2023-02-12,5,108.36809473502309
2023-02-12,6,98.36809473502309
2023-02-12,7,96.36809473502309
2023-02-12,8,102.36809473502309
2023-02-12,9,102.36809473502309
2023-02-12,10,70.36809473502308
2023-02-12,11,57.36809473502308
2023-02-12,12,53.36809473502308
2023-02-12,13,58.36809473502308
2023-02-12,14,58.36809473502308
2023-02-12,15,55.36809473502308
2023-02-12,16,52.36809473502308
2023-02-12,17,55.36809473502308
2023-02-12,18,58.36809473502308
2023-02-12,19,66.36809473502308
2023-02-12,20,78.36809473502309
2023-02-12,21,90.36809473502309
2023-02-12,22,85.36809473502309
2023-02-12,23,77.36809473502309
2023-02-12,24,74.36809473502308
2023-02-13,1,58.55862774519364
2023-02-13,2,45.55862774519364
2023-02-13,3,45.55862774519364
2023-02-13,4,43.55862774519364
2023-02-13,5,58.55862774519364
2023-02-13,6,85.55862774519365
2023-02-13,7,87.55862774519365
2023-02-13,8,95.55862774519365
2023-02-13,9,114.55862774519365
2023-02-13,10,124.55862774519365
2023-02-13,11,112.55862774519365
2023-02-13,12,69.55862774519363
2023-02-13,13,64.55862774519363
2023-02-13,14,59.55862774519364
2023-02-13,15,52.55862774519364
2023-02-13,16,50.55862774519364
2023-02-13,17,53.55862774519364
2023-02-13,18,68.55862774519363
2023-02-13,19,62.55862774519364
2023-02-13,20,68.55862774519363
2023-02-13,21,74.55862774519363
2023-02-13,22,91.55862774519365
2023-02-13,23,95.55862774519365
2023-02-13,24,105.55862774519365
2023-02-14,1,81.41879945586042
2023-02-14,2,69.41879945586042
2023-02-14,3,63.41879945586042
2023-02-14,4,46.41879945586042
2023-02-14,5,26.418799455860427
2023-02-14,6,32.41879945586042
2023-02-14,7,57.41879945586042
2023-02-14,8,98.41879945586042
2023-02-14,9,79.41879945586042
2023-02-14,10,61.41879945586042
2023-02-14,11,60.41879945586042
2023-02-14,12,47.41879945586042
2023-02-14,13,47.41879945586042
2023-02-14,14,44.41879945586042
2023-02-14,15,37.41879945586042
2023-02-14,16,36.41879945586042
2023-02-14,17,35.41879945586042
2023-02-14,18,42.41879945586042
2023-02-14,19,54.41879945586042
2023-02-14,20,62.41879945586042
2023-02-14,21,81.41879945586042
2023-02-14,22,90.41879945586042
2023-02-14,23,69.41879945586042
2023-02-14,24,70.41879945586042
2023-02-15,1,58.42465750928356
2023-02-15,2,78.42465750928356
2023-02-15,3,70.42465750928356
2023-02-15,4,40.42465750928356
2023-02-15,5,55.42465750928356
2023-02-15,6,49.42465750928356
2023-02-15,7,75.42465750928356
2023-02-15,8,95.42465750928356
2023-02-15,9,95.42465750928356
2023-02-15,10,87.42465750928356
2023-02-15,11,60.42465750928356
2023-02-15,12,49.42465750928356
2023-02-15,13,51.42465750928356
2023-02-15,14,52.42465750928356
2023-02-15,15,42.42465750928356
2023-02-15,16,46.42465750928356
2023-02-15,17,48.42465750928356
2023-02-15,18,44.42465750928356
2023-02-15,19,59.42465750928356
2023-02-15,20,66.42465750928356
2023-02-15,21,68.42465750928356
2023-02-15,22,63.42465750928356
2023-02-15,23,81.42465750928356
2023-02-15,24,96.42465750928356
2023-02-16,1,70.14612047887005
2023-02-16,2,48.14612047887004
2023-02-16,3,40.14612047887004
2023-02-16,4,37.14612047887004
2023-02-16,5,35.14612047887004
2023-02-16,6,42.14612047887004
2023-02-16,7,45.14612047887004
2023-02-16,8,66.14612047887005
2023-02-16,9,78.14612047887005
2023-02-16,10,66.14612047887005
2023-02-16,11,51.14612047887004
2023-02-16,12,52.14612047887004
2023-02-16,13,61.14612047887004
2023-02-16,14,46.14612047887004
2023-02-16,15,51.14612047887004
2023-02-16,16,46.14612047887004
2023-02-16,17,56.14612047887004
2023-02-16,18,59.14612047887004
2023-02-16,19,52.14612047887004
2023-02-16,20,60.14612047887004
2023-02-16,21,56.14612047887004
2023-02-16,22,61.14612047887004
2023-02-16,23,58.14612047887004
2023-02-16,24,83.14612047887005
2023-02-17,1,85.38816594649062
2023-02-17,2,77.38816594649062
2023-02-17,3,73.38816594649062
2023-02-17,4,72.38816594649062
2023-02-17,5,65.38816594649063
2023-02-17,6,64.38816594649063
2023-02-17,7,64.38816594649063
2023-02-17,8,71.38816594649063
2023-02-17,9,90.38816594649062
2023-02-17,10,112.38816594649062
2023-02-17,11,
2023-02-17,12,
2023-02-17,13,
2023-02-17,14,102.38816594649062
2023-02-17,15,53.38816594649063
2023-02-17,16,42.38816594649063
2023-02-17,17,41.38816594649063
2023-02-17,18,49.38816594649063
2023-02-17,19,64.38816594649063
2023-02-17,20,95.38816594649062
2023-02-17,21,114.38816594649062
2023-02-17,22,118.38816594649062
2023-02-17,23,52.38816594649063
2023-02-17,24,80.38816594649062
2023-02-18,1,114.06441572249838
2023-02-18,2,98.06441572249838
2023-02-18,3,92.06441572249838
2023-02-18,4,90.06441572249838
2023-02-18,5,84.06441572249838
2023-02-18,6,84.06441572249838
2023-02-18,7,81.06441572249838
2023-02-18,8,78.06441572249838
2023-02-18,9,78.06441572249838
2023-02-18,10,85.06441572249838
2023-02-18,11,81.06441572249838
2023-02-18,12,91.06441572249838
2023-02-18,13,65.06441572249838
2023-02-18,14,54.06441572249839
2023-02-18,15,46.06441572249839
2023-02-18,16,38.06441572249839
2023-02-18,17,34.06441572249839
2023-02-18,18,37.06441572249839
2023-02-18,19,48.06441572249839
2023-02-18,20,74.06441572249838
2023-02-18,21,94.06441572249838
2023-02-18,22,89.06441572249838
2023-02-18,23,111.06441572249838
2023-02-18,24,104.06441572249838
2023-02-19,1,97.05545169150649
2023-02-19,2,96.05545169150649
2023-02-19,3,92.05545169150649
2023-02-19,4,84.05545169150649
2023-02-19,5,81.05545169150649
2023-02-19,6,76.05545169150649
2023-02-19,7,67.05545169150649
2023-02-19,8,66.05545169150649
2023-02-19,9,73.05545169150649
2023-02-19,10,82.05545169150649
2023-02-19,11,73.05545169150649
2023-02-19,12,63.05545169150649
2023-02-19,13,72.05545169150649
2023-02-19,14,49.05545169150649
2023-02-19,15,47.05545169150649
2023-02-19,16,34.05545169150649
2023-02-19,17,28.05545169150649
2023-02-19,18,33.05545169150649
2023-02-19,19,47.05545169150649
2023-02-19,20,70.05545169150649
2023-02-19,21,107.05545169150649
2023-02-19,22,103.05545169150649
2023-02-19,23,105.05545169150649
2023-02-19,24,108.05545169150649
2023-02-20,1,85.58856006143863
2023-02-20,2,76.58856006143863
2023-02-20,3,70.58856006143863
2023-02-20,4,63.58856006143861
2023-02-20,5,62.58856006143861
2023-02-20,6,64.58856006143861
2023-02-20,7,69.58856006143863
2023-02-20,8,97.58856006143863
2023-02-20,9,108.58856006143863
2023-02-20,10,111.58856006143863
2023-02-20,11,85.58856006143863
2023-02-20,12,33.58856006143861
2023-02-20,13,23.588560061438614
2023-02-20,14,21.588560061438614
2023-02-20,15,13.588560061438614
2023-02-20,16,19.588560061438614
2023-02-20,17,24.588560061438614
2023-02-20,18,23.588560061438614
2023-02-20,19,25.588560061438614
2023-02-20,20,24.588560061438614
2023-02-20,21,21.588560061438614
2023-02-20,22,24.588560061438614
2023-02-20,23,19.588560061438614
2023-02-20,24,22.588560061438614
2023-02-21,1,15.922724623630346
2023-02-21,2,16.922724623630348
2023-02-21,3,15.922724623630346
2023-02-21,4,14.922724623630346
2023-02-21,5,25.922724623630348
2023-02-21,6,31.922724623630348
2023-02-21,7,31.922724623630348
2023-02-21,8,38.922724623630344
2023-02-21,9,49.922724623630344
2023-02-21,10,73.92272462363034
2023-02-21,11,83.92272462363034
2023-02-21,12,71.92272462363034
2023-02-21,13,49.922724623630344
2023-02-21,14,35.922724623630344
2023-02-21,15,15.922724623630346
2023-02-21,16,15.922724623630346
2023-02-21,17,17.922724623630348
2023-02-21,18,19.922724623630348
2023-02-21,19,51.922724623630344
2023-02-21,20,54.922724623630344
2023-02-21,21,32.922724623630344
2023-02-21,22,18.922724623630348
2023-02-21,23,2.9227246236303466
2023-02-21,24,20.922724623630348
2023-02-22,1,5.421505542885158
2023-02-22,2,0.42150554288515796
2023-02-22,3,1.421505542885158
2023-02-22,4,-1.578494457114842
2023-02-22,5,0.42150554288515796
2023-02-22,6,4.421505542885158
2023-02-22,7,14.421505542885157
2023-02-22,8,36.42150554288516
2023-02-22,9,44.42150554288516
2023-02-22,10,27.421505542885157
2023-02-22,11,27.421505542885157
2023-02-22,12,28.421505542885157
2023-02-22,13,22.421505542885157
2023-02-22,14,14.421505542885157
2023-02-22,15,5.421505542885158
2023-02-22,16,6.421505542885158
2023-02-22,17,9.421505542885157
2023-02-22,18,11.421505542885157
2023-02-22,19,10.421505542885157
2023-02-22,20,16.421505542885157
2023-02-22,21,26.421505542885157
2023-02-22,22,29.421505542885157
2023-02-22,23,28.421505542885157
2023-02-22,24,27.421505542885157
2023-02-23,1,14.498657319747107
2023-02-23,2,5.498657319747108
2023-02-23,3,11.498657319747107
2023-02-23,4,4.498657319747108
2023-02-23,5,32.49865731974711
2023-02-23,6,42.49865731974711
2023-02-23,7,37.49865731974711
2023-02-23,8,36.49865731974711
2023-02-23,9,43.49865731974711
2023-02-23,10,43.49865731974711
2023-02-23,11,30.498657319747107
2023-02-23,12,18.498657319747107
2023-02-23,13,26.498657319747107
2023-02-23,14,19.498657319747107
2023-02-23,15,4.498657319747108
2023-02-23,16,3.4986573197471076
2023-02-23,17,10.498657319747107
2023-02-23,18,0.4986573197471076
2023-02-23,19,-0.5013426802528924
2023-02-23,20,12.498657319747107
2023-02-23,21,4.498657319747108
2023-02-23,22,-5.501342680252894
2023-02-23,23,-8.501342680252893
2023-02-23,24,-8.501342680252893
2023-02-24,1,0.7661551829291183
2023-02-24,2,3.7661551829291184
2023-02-24,3,-5.23384481707088
2023-02-24,4,-8.23384481707088
2023-02-24,5,-8.23384481707088
2023-02-24,6,-9.23384481707088
2023-02-24,7,-6.23384481707088
2023-02-24,8,1.7661551829291184
2023-02-24,9,10.766155182929118
2023-02-24,10,8.766155182929118
2023-02-24,11,8.766155182929118
2023-02-24,12,11.766155182929118
2023-02-24,13,11.766155182929118
2023-02-24,14,10.766155182929118
2023-02-24,15,9.766155182929118
2023-02-24,16,14.766155182929118
2023-02-24,17,12.766155182929118
2023-02-24,18,15.766155182929118
2023-02-24,19,18.76615518292912
2023-02-24,20,33.76615518292912
2023-02-24,21,40.76615518292912
2023-02-24,22,28.76615518292912
2023-02-24,23,24.76615518292912
2023-02-24,24,22.76615518292912
2023-02-25,1,38.91622549071726
2023-02-25,2,33.91622549071726
2023-02-25,3,19.916225490717263
2023-02-25,4,20.916225490717263
2023-02-25,5,17.916225490717263
2023-02-25,6,13.916225490717265
2023-02-25,7,22.916225490717263
2023-02-25,8,36.91622549071726
2023-02-25,9,43.91622549071726
2023-02-25,10,33.91622549071726
2023-02-25,11,36.91622549071726
2023-02-25,12,45.91622549071726
2023-02-25,13,40.91622549071726
2023-02-25,14,23.916225490717263
2023-02-25,15,20.916225490717263
2023-02-25,16,12.916225490717265
2023-02-25,17,13.916225490717265
2023-02-25,18,16.916225490717263
2023-02-25,19,19.916225490717263
2023-02-25,20,26.916225490717263
2023-02-25,21,29.916225490717263
2023-02-25,22,29.916225490717263
2023-02-25,23,30.916225490717263
2023-02-25,24,28.916225490717263
2023-02-26,1,22.589344492944193
2023-02-26,2,30.589344492944193
2023-02-26,3,31.589344492944196
2023-02-26,4,18.589344492944193
2023-02-26,5,11.58934449294419
2023-02-26,6,8.58934449294419
2023-02-26,7,9.58934449294419
2023-02-26,8,10.58934449294419
2023-02-26,9,9.58934449294419
2023-02-26,10,13.58934449294419
2023-02-26,11,11.58934449294419
2023-02-26,12,15.58934449294419
2023-02-26,13,11.58934449294419
2023-02-26,14,9.58934449294419
2023-02-26,15,10.58934449294419
2023-02-26,16,23.589344492944193
2023-02-26,17,16.589344492944193
2023-02-26,18,12.58934449294419
2023-02-26,19,15.58934449294419
2023-02-26,20,15.58934449294419
2023-02-26,21,17.589344492944193
2023-02-26,22,15.58934449294419
2023-02-26,23,22.589344492944193
2023-02-26,24,20.589344492944193
2023-02-27,1,2.764480016165704
2023-02-27,2,-1.235519983834294
2023-02-27,3,-0.23551998383429407
2023-02-27,4,-3.235519983834294
2023-02-27,5,-0.23551998383429407
2023-02-27,6,4.764480016165704
2023-02-27,7,9.764480016165704
2023-02-27,8,33.764480016165706
2023-02-27,9,41.764480016165706
2023-02-27,10,30.764480016165702
2023-02-27,11,23.764480016165702
2023-02-27,12,20.764480016165702
2023-02-27,13,19.764480016165702
2023-02-27,14,15.764480016165702
2023-02-27,15,14.764480016165702
2023-02-27,16,31.764480016165702
2023-02-27,17,31.764480016165702
2023-02-27,18,33.764480016165706
2023-02-27,19,37.764480016165706
2023-02-27,20,18.764480016165702
2023-02-27,21,11.764480016165704
2023-02-27,22,7.764480016165704
2023-02-27,23,3.764480016165704
2023-02-27,24,3.764480016165704
2023-02-28,1,-5.545062121857923
2023-02-28,2,-6.545062121857923
2023-02-28,3,-7.545062121857923
2023-02-28,4,-7.545062121857923
2023-02-28,5,-7.545062121857923
2023-02-28,6,-7.545062121857923
2023-02-28,7,-3.5450621218579226
2023-02-28,8,6.454937878142079
2023-02-28,9,13.454937878142081
2023-02-28,10,11.45493787814208
2023-02-28,11,16.454937878142083
2023-02-28,12,24.454937878142083
2023-02-28,13,12.45493787814208
2023-02-28,14,10.45493787814208
2023-02-28,15,5.454937878142077
2023-02-28,16,2.4549378781420774
2023-02-28,17,7.454937878142079
2023-02-28,18,12.45493787814208
2023-02-28,19,21.454937878142083
2023-02-28,20,18.454937878142083
2023-02-28,21,9.45493787814208
2023-02-28,22,3.4549378781420774
2023-02-28,23,-2.5450621218579226
2023-02-28,24,-2.5450621218579226
2023-03-01,1,15.237037475507798
2023-03-01,2,13.237037475507798
2023-03-01,3,16.237037475507798
2023-03-01,4,21.237037475507794
